Wall time,Step,Value
1673940240.550599,97,0.014809451065957546
1673940339.5556984,98,0.014576350338757038
1673940434.974278,99,0.0144428052008152
1673940534.917057,100,0.01319634635001421
1673940632.364965,101,0.013130169361829758
1673940728.647026,102,0.012973712757229805
1673940822.7072852,103,0.011499527841806412
1673940917.2764246,104,0.012548892758786678
1673941012.0021331,105,0.011031004600226879
1673941107.1946077,106,0.010387122631072998
1673941201.8108547,107,0.010592920705676079
1673941296.8690438,108,0.011622682213783264
1673941391.1569426,109,0.009143432602286339
1673941484.067957,110,0.009328300133347511
1673941577.006221,111,0.008352278731763363
1673941669.9113123,112,0.008901014924049377
1673941762.7220912,113,0.008863873779773712
1673941855.6735866,114,0.009474266320466995
1673941949.1539094,115,0.00859892088919878
1673942042.00091,116,0.008380329236388206
1673942135.7847676,117,0.008408324792981148
1673942229.9168878,118,0.008646229282021523
1673942325.194845,119,0.007717571686953306
1673942417.3076062,120,0.006830314639955759
1673942509.7562692,121,0.00578812463209033
1673942606.9163423,122,0.006079467013478279
1673942701.6699376,123,0.0053258794359862804
1673942794.0791087,124,0.005600480362772942
1673942886.4828703,125,0.005313574336469173
1673942981.7649539,126,0.004452765919268131
1673943078.9028754,127,0.00522200483828783
1673943171.1618567,128,0.004764589015394449
1673943264.9088283,129,0.0047710430808365345
1673943359.2577853,130,0.004775987006723881
1673943453.4501324,131,0.00469739967957139
1673943549.3743558,132,0.0043688565492630005
1673943646.4378705,133,0.004242226481437683
1673943752.9128716,134,0.004304830450564623
1673943847.6677873,135,0.003955118358135223
1673943943.236648,136,0.003973571117967367
1673944042.0029902,137,0.004239968489855528
1673944138.710252,138,0.0038190369959920645
1673944236.461918,139,0.0037528194952756166
1673944334.850388,140,0.003978191874921322
1673944431.7825987,141,0.003766123903915286
1673944528.8667753,142,0.0037666496355086565
1673944623.2498162,143,0.003826405154541135
1673944717.4243467,144,0.0037932880222797394
1673944811.148985,145,0.003781100269407034
1673944903.9304829,146,0.003333343891426921
1673944996.6326308,147,0.003677946515381336
1673945091.3646264,148,0.004055317956954241
1673945184.4569101,149,0.0038240794092416763
1673945277.1419227,150,0.004028372932225466
1673945369.806764,151,0.0037832686211913824
1673945462.8769536,152,0.003628429723903537
1673945556.3414698,153,0.0038738660514354706
1673945649.2556512,154,0.003542919410392642
1673945742.8144767,155,0.004358496051281691
1673945835.745793,156,0.0035083575639873743
1673945928.65407,157,0.003475584089756012
1673946021.697131,158,0.0037048005033284426
1673946115.2635489,159,0.0038844847586005926
